timestamp,symbols_scanned,rows,alerts_sent,duplicates_blocked,errors,scan_interval_minutes,source
2026-06-16T00:39:31+00:00,2026-06-16T003927_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:44:32+00:00,2026-06-16T004431_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:49:39+00:00,2026-06-16T004932_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:54:42+00:00,2026-06-16T005439_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:59:45+00:00,2026-06-16T005942_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:04:49+00:00,2026-06-16T010445_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:09:51+00:00,2026-06-16T010949_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:14:53+00:00,2026-06-16T011451_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:19:56+00:00,2026-06-16T011953_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:24:58+00:00,2026-06-16T012456_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:30:00+00:00,2026-06-16T012958_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:35:06+00:00,2026-06-16T013500_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:40:08+00:00,2026-06-16T014006_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:45:11+00:00,2026-06-16T014508_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:50:13+00:00,2026-06-16T015011_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T01:55:15+00:00,2026-06-16T015513_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:00:18+00:00,2026-06-16T020015_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:05:22+00:00,2026-06-16T020518_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:10:24+00:00,2026-06-16T021022_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:15:26+00:00,2026-06-16T021524_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:20:28+00:00,2026-06-16T022026_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:25:29+00:00,2026-06-16T022528_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:30:31+00:00,2026-06-16T023029_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:35:33+00:00,2026-06-16T023531_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:40:36+00:00,2026-06-16T024033_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:45:38+00:00,2026-06-16T024536_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:50:40+00:00,2026-06-16T025038_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T02:55:42+00:00,2026-06-16T025540_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T03:00:44+00:00,2026-06-16T030042_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T03:05:48+00:00,2026-06-16T030544_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T03:10:51+00:00,2026-06-16T031048_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T03:15:56+00:00,2026-06-16T031551_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T03:21:00+00:00,2026-06-16T032056_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
